id,title,release_year,budget,revenue,original_language,runtime,popularity,goodness_enc,Action,Adventure,Animation,Comedy,Crime,Documentary,Drama,Family,Fantasy,History,Horror,Music,Mystery,Romance,Science Fiction,Thriller,War,Western
12279,Spy Kids 3-D: Game Over,2003,38000000,197011982,en,84.0,21.998734,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
12281,Mean Creek,2004,500000,603943,en,90.0,8.519202,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0
12289,Red Cliff,2008,80341000,127814609,zh,150.0,14.8375,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
12312,Joe Somebody,2001,38000000,0,en,99.0,5.257009,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12400,Redbelt,2008,7000000,0,en,99.0,5.091253,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
12403,A Perfect Getaway,2009,14000000,22852638,en,98.0,20.792603,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
12404,Me and Orson Welles,2009,25000000,2336172,en,114.0,3.593165,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
12405,Slumdog Millionaire,2008,15000000,377910544,en,120.0,59.25896899999999,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12410,Good,2008,0,0,en,96.0,2.397987,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12412,Miracle at St. Anna,2008,45000000,9323833,en,160.0,11.387408,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
12429,Ponyo,2008,41677699,187479518,ja,100.0,39.58676,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
12437,Underworld: Rise of the Lycans,2009,35000000,91353501,en,92.0,51.927471000000004,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0
12454,All or Nothing,2002,9000000,0,en,128.0,2.872281,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
12479,Breakfast of Champions,1999,12000000,0,en,110.0,2.695896,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
12484,The Forsaken,2001,5000000,0,en,90.0,2.739307,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
12486,Farce of the Penguins,2006,0,0,en,80.0,1.9632189999999998,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0
12498,Sling Blade,1996,1000000,24475416,en,135.0,14.805264000000001,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0
12506,Cry Freedom,1987,0,0,en,157.0,3.735723,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12508,Rock Star,2001,57000000,16991902,en,105.0,11.60815,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
12509,Pollock,2000,0,0,en,122.0,8.483531,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
12535,High Anxiety,1977,3400000,31063038,en,94.0,5.690619,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12555,I Served the King of England,2006,0,0,cs,120.0,2.387463,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
12569,Extract,2009,8000000,10848783,en,92.0,14.652342,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
12573,A Serious Man,2009,7000000,31430334,en,105.0,23.612409,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
12586,Bella,2006,0,0,en,91.0,1.814802,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
12589,Jimmy Neutron: Boy Genius,2001,25000000,80936232,en,83.0,12.739721000000001,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
12596,Pushing Tin,1999,33000000,0,en,124.0,9.060642,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
12602,The Torture Chamber of Dr. Sadism,1967,0,0,de,85.0,1.296784,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
12610,Osmosis Jones,2001,75000000,13596911,en,95.0,10.54544,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
12612,Freeze Frame,2004,0,0,en,99.0,4.922397,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
12618,Random Hearts,1999,64000000,74608570,en,133.0,4.137237,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
12620,The House Bunny,2008,25000000,70442940,en,97.0,25.838073,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
12621,Hamlet 2,2008,0,0,en,92.0,5.293362999999999,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
12634,The Big Bounce,2004,50000000,6808550,en,88.0,6.397387999999999,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
12637,"New York, New York",1977,0,0,en,155.0,3.876242,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
12657,Soul Plane,2004,16000000,14822346,en,86.0,9.400404,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0
12658,Someone Like You...,2001,23000000,0,en,97.0,7.901891,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
12690,Appaloosa,2008,20000000,20211394,en,115.0,16.074397,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
12703,The Brown Bunny,2004,10000000,0,en,93.0,3.4121620000000004,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
12704,Ishtar,1987,55000000,14375181,en,107.0,2.410546,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12763,Take the Lead,2006,30000000,34742066,en,108.0,8.999675,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
12770,Stealing Harvard,2002,0,0,en,85.0,7.321181,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
12771,Serving Sara,2002,29000000,16930185,en,100.0,8.93941,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0
12779,Swept Away,2002,10000000,598645,en,89.0,4.570043,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
12783,The Duchess,2008,0,0,en,110.0,18.591657,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
12797,Ghost Town,2008,0,0,en,102.0,17.98817,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
12819,Alpha and Omega,2010,20000000,39300000,en,88.0,12.300789,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
12837,The Secret Life of Bees,2008,11000000,38105395,en,114.0,7.645979,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
12838,One to Another,2006,0,0,fr,95.0,4.665026,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
12877,Dead Man's Shoes,2004,0,0,en,90.0,12.818441,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12901,No End in Sight,2007,2000000,1431623,en,102.0,2.2837959999999997,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
12920,Dreamer: Inspired By a True Story,2005,0,0,en,106.0,6.048743,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13001,Stargate: The Ark of Truth,2008,7000000,8900000,en,97.0,8.591387,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
13006,Split Second,1992,7,5,en,90.0,4.857028,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
13007,Religulous,2008,0,0,en,101.0,9.774125999999999,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
13025,Diary of the Dead,2007,2000000,5364858,en,95.0,15.351412,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
13027,Eagle Eye,2008,80000000,178066569,en,118.0,46.887983,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
13051,Max Payne,2008,35000000,85416905,en,100.0,25.903237,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13053,Bolt,2008,150000000,309979994,en,98.0,41.845878000000006,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
13056,Punisher: War Zone,2008,20500000,10089373,en,102.0,17.112498000000002,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
13064,Airborne,1993,2600000,2850263,en,91.0,8.001156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13066,I Want Someone to Eat Cheese With,2006,0,0,en,80.0,1.7423830000000002,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
13067,In the Land of Women,2007,10000000,17500000,en,97.0,12.792446,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
13072,Brooklyn Rules,2007,8000000,458232,en,99.0,4.090382,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0
13074,Resurrecting the Champ,2007,0,0,en,112.0,4.898437,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13075,Sherrybaby,2006,2000000,622806,en,96.0,4.261508999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13079,The Life Before Her Eyes,2007,8000000,0,en,90.0,9.728143,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13090,Sunshine Cleaning,2008,5000000,16174377,en,102.0,19.336367000000003,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1
13092,How to Lose Friends & Alienate People,2008,27000000,17286299,en,110.0,16.785866,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
13121,Teeth,2007,0,0,en,94.0,7.359286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13132,All the Real Girls,2003,0,0,en,108.0,3.65924,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
13150,Pride and Glory,2008,30000000,31148328,en,130.0,10.703602,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
13154,Showdown in Little Tokyo,1991,8000000,2275557,en,79.0,8.403858999999999,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
13155,Return to Oz,1985,25000000,11137801,en,109.0,5.650125,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
13156,Secondhand Lions,2003,0,0,en,111.0,15.011624,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
13158,Aqua Teen Hunger Force Colon Movie Film for Theaters,2007,0,0,en,86.0,1.4531459999999998,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
13159,Georgia Rule,2007,20000000,0,en,113.0,7.878177,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
13160,Over Her Dead Body,2008,10000000,0,en,95.0,12.067921,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
13166,Freddy Got Fingered,2001,0,0,en,87.0,8.710294000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
13173,The Ten,2007,0,0,en,96.0,3.865122,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
13183,Watchmen,2009,130000000,185258983,en,163.0,64.798873,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
13184,Bangkok Dangerous,2008,45000000,42487390,en,99.0,14.813057,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
13187,A Charlie Brown Christmas,1965,0,0,en,25.0,8.701183,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
13191,"War, Inc.",2008,5000000,1296184,en,106.0,6.265658999999999,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
13193,Saved!,2004,0,0,en,92.0,9.851230000000001,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
13197,10th & Wolf,2006,8000000,143451,en,107.0,3.9424639999999997,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
13198,Wristcutters: A Love Story,2006,0,0,en,88.0,8.542921,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
13201,Deuces Wild,2002,0,0,en,96.0,0.7534810000000001,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,1,0,0
13223,Gran Torino,2008,33000000,269958228,en,116.0,50.7453,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
13250,Butterfly on a Wheel,2007,20000000,0,en,95.0,13.118982999999998,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
13260,Semi-Pro,2008,0,33472850,en,91.0,10.449975,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13279,Lakeview Terrace,2008,20000000,27640028,en,110.0,20.495749,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
13282,Death Race 2000,1975,300000,8000000,en,80.0,6.473667,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
13335,Harold & Kumar Escape from Guantanamo Bay,2008,12000000,43493123,en,107.0,26.219597999999998,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13342,Fast Times at Ridgemont High,1982,4500000,27092880,en,90.0,20.403344,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
13362,Taxi to the Dark Side,2007,1000000,274661,en,106.0,0.7485649999999999,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
13363,The Man from Earth,2007,0,0,en,87.0,31.339015000000003,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
13370,A Mighty Wind,2003,6000000,18750246,en,91.0,4.053017,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
13374,Ice Princess,2005,25000000,27645491,en,98.0,13.288177,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
13389,Righteous Kill,2008,60000000,73174566,en,101.0,18.380176000000002,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
13403,Hedwig and the Angry Inch,2001,0,0,en,95.0,4.25422,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
13405,The Children of Huang Shi,2008,40000000,7400000,zh,125.0,8.978408,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
13408,The Wash,2001,7000000,10229331,en,93.0,2.453459,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
13411,Malibu's Most Wanted,2003,0,0,en,86.0,7.314796,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
13429,Donkey Punch,2008,0,0,en,99.0,3.283886,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
13435,Antwone Fisher,2002,12500000,23367586,en,120.0,13.349012,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
13448,Angels & Demons,2009,150000000,356613439,en,138.0,67.447636,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
13460,Doomsday,2008,30000000,22211426,en,108.0,21.538222,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
13475,Star Trek,2009,150000000,385680446,en,127.0,73.61680799999999,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
13476,Win a Date with Tad Hamilton!,2004,17000000,16980098,en,95.0,7.701041,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
13483,Awake,2007,86000000,14373825,en,84.0,18.172735999999997,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
13490,Welcome Home Roscoe Jenkins,2008,35000000,43650785,en,114.0,6.248273,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
13491,Arn: The Knight Templar,2007,25000000,0,sv,139.0,6.091033,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
13495,Alatriste,2006,24000000,23321954,es,145.0,6.009644000000001,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
13496,American Outlaws,2001,35000000,13678913,en,94.0,6.727949000000001,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
13497,Drumline,2002,20000000,57588485,en,118.0,4.748929,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
13498,Man of the House,2005,40000000,0,en,100.0,6.004422,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13501,The Good Night,2007,15000000,20380,en,93.0,12.185203999999999,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
13503,Texas Rangers,2001,0,0,en,110.0,5.641978,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
13508,Who Killed the Electric Car?,2006,1000000,1678874,en,92.0,5.3231839999999995,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
13510,Eden Lake,2008,0,3983997,en,91.0,20.362373,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13515,Mirrors,2008,35000000,72436439,en,110.0,19.774542999999998,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
13516,Slacker Uprising,2007,0,0,en,102.0,1.619635,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13518,Fuel,2008,0,0,en,90.0,0.197469,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
13523,Sex Drive,2008,19000000,18755936,en,109.0,17.952817,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
13536,City By The Sea,2002,40000000,22433915,en,108.0,3.4769660000000004,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
13537,Shattered Glass,2003,6000000,2944752,en,94.0,6.27257,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13538,Straightheads,2007,0,0,en,88.0,8.302951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13539,Here On Earth,2000,0,0,en,96.0,3.313257,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
13551,The Dead Girl,2006,0,0,en,85.0,3.069605,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
13569,Thr3e,2006,0,0,en,101.0,1.9467150000000002,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
13576,This Is It,2009,60000000,0,en,111.0,15.798622,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
13579,The Longshots,2008,0,0,en,94.0,4.030724,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
13596,My Best Friend's Girl,2008,20000000,36620508,en,101.0,17.145287,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
13600,City of Ember,2008,55000000,17869048,en,90.0,23.465539,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
13649,High School Musical 2,2007,0,7000000,en,104.0,21.01755,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
13673,Christmas with the Kranks,2004,60000000,0,en,99.0,9.225166,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
13680,The Game Plan,2007,22000000,147880543,en,110.0,20.699212,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
13682,Pooh's Heffalump Movie,2005,0,0,en,68.0,9.03154,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
13685,Bottle Rocket,1996,7000000,560069,en,91.0,11.700578,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
13688,CJ7,2008,0,47301471,cn,86.0,12.373248,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13689,Peaceful Warrior,2006,0,0,en,120.0,8.326131,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
13700,Home on the Range,2004,110000000,103951461,en,76.0,19.625972,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
13751,Akeelah and the Bee,2006,8000000,18948425,en,112.0,4.932893,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0
13768,Tuck Everlasting,2002,0,0,en,90.0,4.115398,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
13776,Diner,1982,0,0,en,110.0,5.87193,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
13778,Dickie Roberts: Former Child Star,2003,0,0,en,98.0,10.149569,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
13785,Best in Show,2000,0,0,en,90.0,10.982255,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
13788,The Unborn,2009,16000000,76514050,en,87.0,15.788784,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
13805,Disaster Movie,2008,25000000,14109284,en,87.0,16.238961,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
13807,Exiled,2006,4500000,0,cn,110.0,8.48639,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
13809,RockNRolla,2008,18000000,25739015,en,114.0,31.887978000000004,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
13811,Knowing,2009,50000000,155446362,en,121.0,32.693093,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0
13812,Quarantine,2008,12000000,40855419,en,89.0,8.083995,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
13816,Idlewild,2006,0,0,en,121.0,2.711955,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
13820,Repo Man,1984,1500000,2300000,en,92.0,11.353439999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
13824,Superstar,1999,0,0,en,81.0,4.04701,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
13827,"Surfer, Dude",2008,6000000,69497,en,85.0,2.404626,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13836,Race to Witch Mountain,2009,50000000,106303988,en,98.0,23.935053,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0
13849,The Cottage,2008,0,0,en,92.0,8.39685,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
13853,The Clan of the Cave Bear,1986,15000000,0,en,98.0,5.484679,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
13856,Special,2006,1000000,7202,en,81.0,1.260314,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
13888,Return to the Blue Lagoon,1991,11000000,2807854,en,98.0,9.705589,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
13889,Madadayo,1993,0,0,ja,134.0,2.930853,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
13898,The Circle,2000,0,0,fa,90.0,1.1937790000000001,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
13908,The Master of Disguise,2002,0,0,en,80.0,4.382761,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
13909,She Wore a Yellow Ribbon,1949,1600000,5400000,en,103.0,8.535178,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
13919,The Chumscrubber,2005,0,0,en,108.0,3.528643,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
13920,Radio,2003,32000000,52277485,en,109.0,9.254647,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
13922,The Great Raid,2005,80000000,10166502,en,132.0,8.923214999999999,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
13937,Raising Cain,1992,12000000,37170057,en,91.0,7.558959,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13938,The Last Dragon,1985,10000000,25754284,en,108.0,4.928776999999999,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13948,An American Carol,2008,20000000,7000000,en,83.0,2.6053740000000003,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
13950,All About the Benjamins,2002,14000000,25482931,en,95.0,5.102258,0,1,1,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0
13960,ATL,2006,20000000,21170563,en,105.0,5.422285,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13963,The Last Waltz,1978,0,321952,en,117.0,3.2772870000000003,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
13967,Miss Potter,2006,30000000,35078241,en,92.0,8.386432000000001,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
13972,The Women,2008,16000000,50007546,en,114.0,8.8321,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
13973,Choke,2008,3000000,3830137,en,92.0,11.637458,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
13982,8 Heads in a Duffel Bag,1997,0,0,en,95.0,5.016607,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13983,Finishing The Game,2007,0,0,en,84.0,0.459625,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
13990,The Wackness,2008,6000000,2899975,en,99.0,7.161051,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
13991,College,2008,7000000,6230276,en,94.0,7.034617999999999,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
13994,Romance & Cigarettes,2005,0,2945242,en,105.0,4.056774,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
13996,Bottle Shock,2008,5000000,4040588,en,110.0,6.174435,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
14012,Flicka,2006,15000000,21000000,en,95.0,3.043589,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
14014,The Hammer,2007,0,0,en,88.0,0.9570219999999999,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
14022,Slacker,1990,0,0,en,97.0,3.320622,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
14024,Raise Your Voice,2004,15000000,14867514,en,103.0,10.9071,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
14033,Soul Survivors,2001,0,0,en,84.0,3.231848,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
14034,What's the Worst That Could Happen?,2001,45000000,0,en,94.0,7.185212,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
14043,Nancy Drew,2007,0,0,en,99.0,5.0348,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
14047,The Great Debaters,2007,15000000,30226144,en,126.0,10.84158,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0
14048,Man on Wire,2008,0,2957978,en,94.0,14.331992000000001,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
14054,Snow Angels,2008,0,414404,en,106.0,4.262373999999999,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
14057,Trust the Man,2005,9000000,0,en,103.0,5.2545,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
